center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,120,72,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['r ']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,121,73,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rt']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,122,74,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rt']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,123,75,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['r ']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,124,76,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ry']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,125,77,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['r ']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,126,78,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rt']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,127,79,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ro']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,128,80,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rl']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,129,81,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ri']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,130,82,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['re']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,131,83,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rt']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,132,84,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ro']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,133,85,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ri']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,134,86,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ro']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,135,87,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ra']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,136,88,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ri']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,137,89,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rs']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,138,90,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['r ']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,139,91,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['re']
